"carat","depth","table","x","y","z","cutNumber","colorNumber","priceNumber"
1.07,60.9,58,6.67,6.57,4.03,4,7,5
1.62,61.2,57,7.52,7.58,4.62,3,5,5
2.14,61.5,58,8.31,8.24,5.09,4,6,5
1.54,61.4,56,7.42,7.47,4.57,3,4,5
2.01,61.4,56,8.19,8.13,5.01,4,3,5
2.24,60.5,59,8.45,8.5,5.13,3,2,5
1.93,59.5,60,8.1,8.13,4.83,3,5,5
2.03,61.5,59,8.16,8.24,5.04,4,6,5
2.05,61.8,60,8.19,8.14,5.05,4,3,5
2.02,61.7,58,8.11,8.15,5.02,4,5,5
2.5,62,58,8.63,8.6,5.34,2,1,5
2.01,57.6,63,8.23,8.25,4.75,2,3,5
1.7,58.6,62,7.92,7.84,4.62,4,6,5
2.07,61.5,55,8.23,8.28,5.08,3,5,5
2.07,61.2,58,8.2,8.18,5.01,4,2,5
2.2,62,57,8.38,8.34,5.18,4,2,5
2.06,60.3,56,8.29,8.25,4.99,3,7,5
2,63,56,7.98,7.93,5.01,4,3,5
2.4,62,55,8.57,8.6,5.32,3,3,5
2,63,61,7.85,7.99,4.99,2,5,5
2.09,61.1,56,8.23,8.3,5.05,5,3,5
2.01,61.9,55,8.1,8.05,5,3,5,5
2.01,62.1,60,7.94,8.03,4.96,5,4,5
2.08,60.1,59,8.29,8.37,5.01,5,7,5
1.54,60.3,57,7.49,7.56,4.54,3,5,5
1.6,62,55,7.49,7.54,4.66,3,5,5
2.26,60.3,58,8.56,8.51,5.15,4,3,5
2,61.8,56,8.12,8.05,5,4,6,5
2.44,58.1,60,8.89,8.93,5.18,5,1,5
1.7,60.6,58,7.68,7.71,4.66,4,5,5
2.22,59.9,59,8.46,8.41,5.05,4,2,5
2.06,61.5,58,8.2,8.15,5.03,4,4,5
2,63.9,54,7.92,8,5.1,3,3,5
2.09,62.2,58,8.17,8.12,5.06,4,3,5
2.5,59,60,8.76,8.89,5.21,4,2,5
2.03,63.3,55,7.96,8.05,5.08,3,5,5
2.16,61.4,55,8.34,8.27,5.1,3,1,5
2.15,61.5,60,8.17,8.29,5.06,3,3,5
2.01,64.1,59,7.91,7.85,5.05,2,3,5
2.03,61.5,59,8.24,8.16,5.04,4,6,5
2.16,58.7,60,8.54,8.5,5,4,2,5
2.57,63,58,8.77,8.65,5.49,4,1,5
2.07,59.5,59,8.27,8.3,4.92,5,3,5
2.66,64.3,60,8.71,8.65,5.58,2,3,5
2.01,63.2,58,7.93,8.01,5.04,5,3,5
2.32,60.6,58,8.56,8.6,5.2,5,3,5
2.09,61.3,59,8.19,8.33,5.06,5,5,5
2.38,60.9,59,8.62,8.59,5.24,4,3,5
1.83,60.5,59,7.99,7.89,4.8,4,4,5
2.14,61.5,57,8.36,8.29,5.12,3,3,5
4.5,65.8,58,10.23,10.16,6.72,1,1,5
2.03,61.4,58,8.12,8.16,5,3,5,5
2.4,62,55,8.6,8.57,5.32,3,3,5
1.5,63.2,58,7.2,7.32,4.59,5,5,5
3.04,59.3,60,9.51,9.46,5.62,4,2,5
2.09,61.1,56,8.3,8.23,5.05,4,3,5
2.01,60.7,56,8.08,8.17,4.93,5,3,5
1.6,60.5,57,7.6,7.63,4.61,3,5,5
2.01,70.6,64,7.43,6.64,4.69,1,4,5
2.03,61.6,55,8.19,8.14,5.03,3,5,5
2.29,61.4,60,8.49,8.45,5.2,4,1,5
1.71,62.1,55,7.63,7.66,4.75,3,4,5
2.01,61.4,54,8.16,8.09,4.99,3,4,5
1.49,61.1,58,7.36,7.38,4.5,3,5,5
2.01,60.3,60,8.07,8.18,4.9,2,4,5
2.01,63.3,55,7.87,7.94,5,2,3,5
2.1,62.9,57,8.19,8.12,5.13,3,3,5
2.12,61.1,60,8.18,8.26,5.02,4,3,5
2.04,59,57,8.32,8.37,4.92,3,4,5
2.02,62.1,56,8.07,7.99,4.99,4,5,5
2.03,59.6,60,8.27,8.21,4.91,4,4,5
2.67,63.8,58,8.69,8.64,5.54,2,5,5
2.43,62.2,57,8.63,8.54,5.34,4,1,5
2.19,61.8,57,8.23,8.49,5.17,3,7,5
2.02,62,57,8.1,8.05,5.01,3,4,5
2.01,61.2,57.2,8.08,8.14,4.97,4,4,5
2.07,61.8,61,8.12,8.16,5.03,2,2,5
3.01,60.7,59,9.35,9.22,5.64,4,1,5
2.18,61.2,60,8.38,8.3,5.1,4,5,5
1.51,61.5,57,7.34,7.4,4.53,3,6,5
0.38,60.5,56,4.71,4.74,2.85,3,2,1
0.41,62.4,55,4.75,4.77,2.97,3,1,1
0.41,61.3,57,4.81,4.84,2.96,3,1,1
0.41,61.5,55,4.76,4.8,2.94,3,4,1
0.4,60.5,57,4.73,4.76,2.87,3,7,1
0.32,61,55,4.45,4.47,2.72,3,5,1
0.26,60.8,56,4.11,4.15,2.51,3,4,1
0.36,61.5,57,4.6,4.57,2.82,3,3,1
0.36,61.6,58,4.57,4.52,2.8,4,2,1
0.32,62.5,55,4.42,4.38,2.75,3,3,1
0.32,61.9,58,4.39,4.37,2.71,4,3,1
0.36,63,55,4.54,4.51,2.85,4,3,1
0.36,61.5,58,4.61,4.56,2.82,4,6,1
0.36,62.6,57,4.54,4.5,2.83,4,6,1
0.32,59.8,60,4.46,4.44,2.66,4,2,1
2.02,59.8,59,8.11,8.2,4.88,5,6,5
2.01,62.1,57,8.07,8.09,5.02,3,4,5
2.01,63.1,59,8.03,7.98,5.05,5,4,5
2.36,59.4,58,8.69,8.75,5.18,4,3,5
2.03,60,55.8,8.17,8.3,4.95,3,4,5
2.08,58.7,60,8.36,8.4,4.92,3,3,5
1.71,62.1,55,7.66,7.63,4.75,3,4,5
2.06,62.2,55,8.15,8.19,5.08,3,2,5
2.03,63,60,8,7.93,5.02,5,3,5
2.05,61.9,57,8.1,8.16,5.03,3,4,5
1.71,62.3,59,7.57,7.53,4.7,4,5,5
2.04,58.1,60,8.37,8.28,4.84,4,3,5
2.29,61.8,59,8.52,8.45,5.24,4,2,5
2.07,62.5,55,8.2,8.13,5.11,3,4,5
2,63.5,56,7.9,7.97,5.04,5,4,5
0.32,63.2,54,4.42,4.38,2.78,5,2,1
0.32,63.1,56,4.4,4.38,2.77,5,2,1
0.32,62.4,54,4.39,4.36,2.73,3,2,1
0.32,62,58,4.4,4.37,2.72,4,2,1
0.32,61.3,58,4.39,4.35,2.68,4,2,1
0.32,60.5,59,4.43,4.39,2.67,4,3,1
0.32,60.7,58,4.46,4.43,2.7,4,3,1
0.32,60.6,58,4.47,4.44,2.7,4,3,1
0.32,60.7,60,4.41,4.39,2.67,4,3,1
0.32,61.4,60,4.41,4.39,2.7,4,3,1
0.32,62,55,4.4,4.38,2.72,3,3,1
0.32,61.7,59,4.4,4.35,2.7,4,3,1
0.32,62.3,57,4.39,4.37,2.73,4,3,1
0.32,61.5,56,4.4,4.38,2.7,3,3,1
0.32,63,57,4.38,4.35,2.75,3,3,1
0.32,62.4,58,4.36,4.33,2.71,4,3,1
0.3,58.5,64,4.42,4.37,2.57,2,4,1
0.44,62.8,60,4.82,4.86,3.04,5,5,1
0.37,61.8,58,4.59,4.64,2.85,4,6,1
0.37,62.7,54,4.55,4.6,2.87,3,6,1
0.37,60.7,57,4.64,4.69,2.83,5,4,1
0.37,62.2,57,4.59,4.64,2.87,3,4,1
0.37,61.2,57,4.59,4.63,2.82,5,4,1
0.37,60.6,54,4.63,4.68,2.82,5,6,1
0.37,60.8,57,4.61,4.66,2.82,3,4,1
0.37,60.9,60,4.6,4.63,2.81,4,3,1
0.37,61.3,57,4.6,4.64,2.83,3,4,1
0.35,61,57,4.54,4.57,2.77,5,3,1
0.3,61.9,57,4.3,4.33,2.66,3,4,1
0.3,61.5,55,4.31,4.35,2.66,3,3,1
0.3,61.1,56,4.33,4.37,2.66,3,3,1
0.28,61.3,57,4.25,4.27,2.6,3,4,1
0.28,62.4,55,4.17,4.2,2.61,3,4,1
0.34,61.2,57,4.56,4.53,2.78,3,4,1
0.34,59.7,59,4.54,4.5,2.7,4,4,1
0.34,61.5,56,4.52,4.45,2.76,4,4,1
0.34,59.2,59,4.58,4.54,2.7,4,7,1
0.34,60.6,60,4.53,4.48,2.73,4,7,1
0.39,62.9,57,4.64,4.68,2.93,5,2,1
0.39,63,61,4.62,4.65,2.92,5,6,1
0.31,62.2,56,4.31,4.34,2.69,5,4,1
0.31,61.2,56,4.37,4.39,2.68,5,3,1
0.41,60.8,56,4.83,4.87,2.95,5,1,1
0.39,61.5,55,4.7,4.73,2.9,3,2,1
0.4,60.6,56,4.82,4.79,2.91,3,4,1
0.31,59.1,56,4.41,4.46,2.62,2,6,1
0.31,58.7,60,4.48,4.45,2.62,4,6,1
0.31,63,58,4.31,4.29,2.71,4,6,1
0.3,62.2,56,4.27,4.31,2.67,3,7,1
0.33,61,57,4.46,4.49,2.72,5,4,1
0.34,60.9,55,4.52,4.54,2.75,3,3,1
0.31,61.5,56,4.34,4.36,2.68,3,4,1
0.31,61.3,56.4,4.36,4.39,2.69,3,4,1
0.3,62.2,54.4,4.3,4.33,2.68,3,5,1
0.3,61.9,55.1,4.31,4.34,2.68,3,5,1
0.33,61.8,61,4.4,4.44,2.73,2,7,1
0.31,62.2,54,4.36,4.39,2.72,3,2,1
0.32,61.4,56,4.44,4.42,2.72,3,4,1
0.3,60.2,57,4.37,4.3,2.61,5,6,1
0.42,63.1,56,4.74,4.8,3.01,2,7,1
0.42,63.6,57,4.74,4.79,3.03,2,3,1
0.42,58.8,60,4.86,4.9,2.87,5,6,1
0.3,61.5,56,4.31,4.34,2.66,5,5,1
0.4,61.8,56,4.75,4.77,2.94,3,4,1
0.42,62.3,54,4.82,4.84,3.01,3,2,1
0.39,61.9,55.7,4.66,4.71,2.9,3,3,1
0.3,62.3,57,4.26,4.28,2.66,5,4,1
0.36,61.5,57,4.55,4.58,2.8,3,2,1
0.3,60.7,58,4.34,4.36,2.64,3,4,1
0.3,62.2,57,4.25,4.3,2.66,3,4,1
0.44,61.7,54,4.9,4.92,3.03,3,5,1
0.32,61.6,56,4.4,4.43,2.72,3,2,1
0.32,61.7,55,4.4,4.42,2.72,3,2,1
0.4,61.4,57.6,4.73,4.78,2.92,5,2,1
0.4,63.1,56,4.72,4.75,2.99,2,4,1
0.4,63.4,58,4.66,4.71,2.97,2,4,1
0.32,61.3,57,4.38,4.41,2.69,5,6,1
0.42,62.9,55,4.78,4.82,3.02,5,7,1
0.41,62.6,57,4.72,4.77,2.97,3,7,1
0.26,62.6,56,4.09,4.11,2.56,5,5,1
0.26,60.6,56,4.12,4.16,2.51,5,5,1
0.26,61.5,56,4.1,4.15,2.53,5,6,1
0.34,61.4,56,4.52,4.54,2.78,3,4,1
0.32,62.9,59,4.36,4.39,2.75,5,7,1
0.32,63.6,55,4.35,4.42,2.79,2,7,1
0.37,58.4,59,4.76,4.69,2.76,5,4,1
0.26,59.7,58,4.16,4.22,2.5,5,7,1
0.31,61.5,54,4.39,4.43,2.71,3,4,1
0.38,61.3,59,4.68,4.62,2.85,4,1,1
0.38,61.7,58,4.71,4.63,2.88,3,6,1
0.35,63.2,61,4.47,4.49,2.83,2,3,1
0.24,61.7,60,3.97,4,2.46,5,6,1
0.32,61.2,56,4.43,4.46,2.72,3,3,1
0.25,61.5,56,4.06,4.09,2.5,3,5,1
0.31,63.3,58,4.35,4.34,2.75,5,1,1
0.23,62.6,56,3.92,3.95,2.46,5,3,1
0.23,62.6,54,3.91,3.95,2.46,5,4,1
0.23,62.8,55,3.93,3.95,2.47,5,4,1
0.31,61.8,58,4.32,4.35,2.68,4,4,1
0.3,62.4,54,4.33,4.35,2.71,5,4,1
0.3,61,58,4.3,4.32,2.63,5,4,1
0.27,61.6,56,4.15,4.19,2.57,3,2,1
0.27,62.5,54,4.16,4.19,2.61,3,2,1
0.27,61.9,55,4.16,4.18,2.58,3,2,1
0.27,61.3,57,4.16,4.19,2.56,3,2,1
0.3,59.9,59,4.33,4.38,2.61,4,6,1
0.3,62.4,56,4.26,4.33,2.68,5,6,1
0.3,61.5,59,4.31,4.33,2.66,4,5,1
0.3,61.5,55,4.28,4.31,2.64,3,6,1
0.3,62.6,58,4.26,4.3,2.68,4,6,1
0.3,62,59,4.27,4.31,2.66,4,6,1
0.3,62.2,60,4.24,4.28,2.65,4,6,1
0.3,61.3,57,4.29,4.33,2.64,3,6,1
0.3,62.1,55,4.32,4.35,2.69,3,6,1
0.3,61.5,55,4.31,4.34,2.66,3,6,1
0.3,62,55,4.3,4.35,2.68,3,6,1
0.3,62.6,58,4.25,4.28,2.67,5,6,1
0.3,61.5,55,4.32,4.4,2.68,3,6,1
0.3,62.1,55,4.28,4.32,2.67,3,6,1
0.3,61.8,58,4.26,4.28,2.64,5,6,1
0.3,62,55,4.25,4.3,2.65,3,6,1
0.3,60.4,58,4.3,4.34,2.61,4,6,1
0.3,61.8,58,4.31,4.36,2.68,4,6,1
0.3,61.9,61,4.28,4.32,2.66,5,6,1
0.3,62.4,59,4.26,4.3,2.67,4,6,1
0.3,62.3,57,4.27,4.3,2.67,5,6,1
0.3,61.6,58,4.31,4.33,2.66,4,6,1
0.3,61.4,55,4.32,4.34,2.66,3,6,1
0.3,61,56,4.33,4.36,2.65,3,6,1
0.3,62.5,59,4.27,4.3,2.68,4,6,1
0.3,61.6,55,4.31,4.33,2.66,3,6,1
0.3,61.9,59,4.29,4.33,2.67,4,6,1
0.3,62.6,54,4.29,4.33,2.7,3,6,1
0.3,61.7,61,4.28,4.31,2.65,5,6,1
0.3,62,56,4.3,4.34,2.68,3,6,1
0.3,61.9,59,4.26,4.3,2.65,5,5,1
0.3,61.4,56,4.33,4.37,2.67,3,5,1
0.3,62.6,56,4.29,4.33,2.7,3,6,1
0.3,62.4,57,4.24,4.26,2.65,5,6,1
0.3,62.1,58,4.29,4.31,2.67,4,6,1
0.3,62.1,55,4.3,4.33,2.68,3,6,1
0.3,62.8,56,4.28,4.32,2.7,5,6,1
0.3,62.5,56,4.28,4.3,2.68,3,6,1
0.3,61.8,56,4.29,4.32,2.66,3,6,1
0.41,62.1,53.6,4.75,4.79,2.96,3,4,1
0.41,65.4,61,4.51,4.63,2.99,1,3,1
0.27,61.7,57,4.14,4.16,2.56,3,6,1
0.33,62.9,54,4.4,4.44,2.78,5,7,1
0.32,60.8,56,4.45,4.48,2.71,5,4,1
0.3,63.4,55,4.26,4.29,2.71,5,6,1
0.31,62,54.2,4.35,4.39,2.71,3,3,1
0.33,62,54.2,4.42,4.45,2.75,3,5,1
0.32,61.4,57,4.4,4.43,2.71,3,5,1
0.42,61.1,55,4.82,4.86,2.96,3,7,1
0.38,61.1,57,4.7,4.72,2.88,3,5,1
0.38,62.3,53,4.65,4.69,2.91,3,6,1
0.38,59.4,61,4.72,4.74,2.81,3,6,1
0.31,63.6,55,4.29,4.33,2.74,2,5,1
0.31,62.7,57,4.32,4.35,2.72,3,4,1
0.32,62.9,57,4.36,4.39,2.75,5,6,1
0.31,60,58,4.38,4.42,2.64,3,4,1
0.3,60.7,58,4.34,4.36,2.64,4,7,1
0.3,59.4,60,4.34,4.38,2.59,5,7,1
0.38,60.1,57,4.73,4.75,2.85,5,3,1
0.4,61.9,55,4.74,4.79,2.95,3,1,1
0.4,61.8,55,4.76,4.79,2.95,3,1,1
0.31,62.4,57,4.34,4.31,2.7,3,7,1
0.3,62.1,59,4.31,4.29,2.67,4,7,1
0.3,63.1,56,4.28,4.24,2.69,5,7,1
0.3,64.5,55,4.31,4.19,2.74,1,5,1
0.3,62.1,54.2,4.3,4.32,2.68,3,6,1
0.31,62.7,58,4.33,4.31,2.71,4,5,1
0.31,60.5,60,4.39,4.37,2.65,4,5,1
0.31,62.9,57,4.34,4.31,2.72,3,5,1
0.31,63.2,56,4.31,4.27,2.71,5,5,1
0.31,63.1,55,4.34,4.28,2.72,5,5,1
0.31,62.3,56,4.35,4.32,2.7,3,5,1
0.36,63.1,55,4.54,4.59,2.88,2,7,1
0.36,61.5,59,4.52,4.55,2.79,4,7,1
0.36,62.7,57,4.54,4.59,2.86,3,7,1
0.36,61.4,58,4.56,4.59,2.81,4,7,1
0.36,63.4,57,4.55,4.57,2.89,2,7,1
0.36,62.5,56,4.55,4.57,2.85,3,7,1
0.36,62.7,57,4.54,4.59,2.86,3,7,1
0.36,62.1,56,4.53,4.58,2.83,3,7,1
0.36,61.5,56,4.56,4.64,2.83,3,7,1
0.36,60.1,57,4.62,4.66,2.79,5,7,1
0.36,60.4,58,4.6,4.64,2.79,5,7,1
0.29,60.2,58,4.29,4.35,2.6,5,5,1
0.29,62.7,58,4.22,4.26,2.66,5,5,1
0.29,58.5,58,4.35,4.37,2.55,5,6,1
0.29,62.3,59,4.21,4.26,2.64,5,7,1
0.29,58.9,59,4.33,4.4,2.57,5,6,1
0.36,60.6,56,4.62,4.67,2.81,3,4,1
0.31,61.3,54,4.37,4.4,2.69,3,6,1
0.3,62.4,55,4.32,4.34,2.7,3,4,1
0.3,61.8,54,4.33,4.34,2.68,3,4,1
0.3,62.3,57,4.29,4.32,2.68,3,4,1
0.3,61.8,57,4.29,4.32,2.66,3,4,1
0.3,62.1,55,4.32,4.35,2.69,3,4,1
0.3,61,57,4.31,4.34,2.64,3,4,1
0.3,61.1,58,4.33,4.35,2.65,3,3,1
0.3,61.4,56,4.32,4.35,2.66,3,3,1
0.3,62,56,4.29,4.32,2.67,3,3,1
0.3,61.8,55,4.34,4.37,2.69,3,3,1
0.3,61.3,57,4.32,4.36,2.66,3,3,1
0.3,61.6,57,4.3,4.34,2.66,3,3,1
0.3,62.2,55,4.3,4.32,2.68,3,3,1
0.32,62,55,4.43,4.44,2.75,3,4,1
0.32,61.6,55,4.43,4.46,2.74,3,4,1
0.39,60.7,57,4.69,4.8,2.88,3,4,1
0.36,61.3,57,4.65,4.61,2.84,4,3,1
0.35,61.4,58,4.51,4.55,2.78,5,6,1
0.3,58,62,4.44,4.45,2.58,5,7,1
0.41,61.9,54,4.81,4.78,2.97,3,4,1
0.37,61.1,59,4.65,4.58,2.82,4,2,1
0.37,61.7,57,4.64,4.6,2.85,3,2,1
0.37,59.5,61,4.7,4.68,2.79,4,6,1
0.4,63.4,56,4.67,4.73,2.98,2,7,1
0.4,60,58,4.8,4.84,2.89,4,7,1
0.4,61.6,59,4.68,4.74,2.9,5,7,1
0.4,61.9,58,4.71,4.73,2.92,4,7,1
0.4,61.4,57,4.68,4.74,2.89,5,6,1
0.4,62.9,58,4.7,4.74,2.97,5,6,1
0.38,62.4,57,4.62,4.65,2.89,3,4,1
0.4,60.4,59,4.8,4.83,2.91,4,7,1
0.4,62.6,58,4.68,4.72,2.94,5,3,1
0.4,62.8,56,4.7,4.73,2.96,5,7,1
0.38,61.3,56,4.63,4.67,2.85,3,4,1
0.4,63.8,54,4.68,4.72,3,2,2,1
0.4,61.2,55,4.74,4.77,2.91,3,6,1
0.4,62.7,58,4.65,4.69,2.93,4,3,1
0.38,63.4,56,4.56,4.62,2.91,2,1,1
0.4,62.9,56,4.65,4.7,2.94,5,3,1
0.33,61.6,57,4.41,4.45,2.73,3,4,1
0.33,59.7,61,4.44,4.47,2.66,5,4,1
0.33,62.3,56,4.41,4.45,2.76,3,5,1
0.33,62.1,55,4.45,4.47,2.77,3,5,1
0.33,60.9,57,4.48,4.52,2.74,3,3,1
0.33,60.8,59,4.43,4.45,2.7,4,4,1
0.33,62.2,56,4.44,4.46,2.77,3,3,1
0.33,61.9,57,4.4,4.42,2.73,3,5,1
0.33,61.8,56,4.42,4.45,2.74,3,4,1
0.33,62.3,56,4.43,4.46,2.77,3,5,1
0.33,61.4,54,4.44,4.48,2.74,3,4,1
0.33,62.1,56,4.4,4.42,2.74,3,4,1
0.33,61.8,59,4.39,4.45,2.73,4,4,1
0.33,61.7,56,4.41,4.44,2.73,3,3,1
0.33,61.9,55,4.41,4.44,2.74,3,4,1
0.33,62.1,55,4.43,4.46,2.76,3,4,1
0.33,60.8,58,4.44,4.47,2.71,4,5,1
0.33,62.1,59,4.39,4.44,2.74,4,5,1
0.33,62.3,55,4.42,4.47,2.77,3,5,1
0.33,62.4,56,4.43,4.45,2.77,3,4,1
0.33,61.9,55,4.45,4.47,2.76,3,3,1
0.24,61.5,57,3.99,4.07,2.48,5,6,1
0.25,62.8,54,4.05,4.07,2.55,3,3,1
0.23,63.8,57,3.93,3.84,2.48,2,5,1
0.28,61.5,56,4.21,4.24,2.6,5,3,1
0.27,62.3,55,4.14,4.18,2.59,3,4,1
0.25,55.2,64,4.21,4.23,2.33,1,6,1
0.23,62.7,58,3.86,3.89,2.43,5,7,1
0.24,60.8,56,4.02,4.04,2.45,5,6,1
0.25,62.3,53,4.06,4.09,2.54,3,4,1
0.31,62.7,59,4.29,4.32,2.7,5,1,1
0.31,63.5,55,4.3,4.33,2.74,2,1,1
0.23,62,54,3.95,3.99,2.46,3,4,1
0.32,62.2,59,4.37,4.41,2.73,4,1,1
0.24,64.5,57,3.88,3.93,2.52,5,6,1
0.3,62.4,54,4.32,4.34,2.7,3,2,1
0.27,62.2,55,4.15,4.18,2.59,3,2,1
0.24,62,56,4,4.01,2.48,3,2,1
0.3,61.6,57,4.29,4.34,2.66,3,4,1
0.3,60.6,56,4.35,4.4,2.65,3,4,1
0.24,62.8,57,3.96,3.94,2.48,3,1,1
0.32,63.1,56,4.36,4.39,2.76,2,2,1
0.32,60.7,57,4.42,4.47,2.7,3,2,1
0.3,63.4,60,4.23,4.25,2.69,2,3,1
0.3,62.9,59,4.24,4.28,2.68,5,3,1
0.3,62.9,58,4.24,4.28,2.68,5,3,1
0.32,61,59,4.36,4.39,2.67,4,2,1
0.3,63.1,56,4.27,4.29,2.7,2,3,1
0.32,62.7,58,4.34,4.37,2.73,4,2,1
0.3,60.1,55,4.38,4.41,2.64,5,3,1
0.24,61.2,58,3.96,4.01,2.44,4,3,1
0.33,62.8,58,4.38,4.41,2.76,5,4,1
0.33,62.1,54,4.43,4.46,2.76,3,5,1
0.33,62.4,60,4.39,4.42,2.75,5,3,1
0.33,61.9,58,4.43,4.46,2.75,4,4,1
0.33,62.1,54,4.45,4.47,2.77,3,4,1
0.33,61.6,55,4.45,4.48,2.75,3,5,1
0.33,62.4,59,4.41,4.47,2.77,4,4,1
0.33,61.3,58,4.42,4.46,2.72,4,4,1
0.33,61.9,59,4.43,4.45,2.75,4,4,1
0.33,62.2,58,4.39,4.42,2.74,4,4,1
0.33,62.6,55,4.4,4.42,2.76,3,5,1
0.33,63.2,56,4.39,4.41,2.78,2,5,1
0.33,59.2,59,4.51,4.54,2.68,4,4,1
0.33,62.4,58,4.37,4.41,2.74,4,5,1
0.33,61.1,56,4.46,4.48,2.73,3,4,1
0.27,61.1,55,4.18,4.27,2.58,5,6,1
0.41,63.2,57,4.69,4.74,2.98,5,6,1
0.34,61.7,55,4.48,4.5,2.77,3,3,1
0.27,61.2,58,4.15,4.19,2.55,3,5,1
0.4,62.4,53,4.75,4.77,2.97,3,2,1
0.4,62.4,54,4.73,4.76,2.96,3,2,1
0.35,60.7,56,4.57,4.59,2.78,3,6,1
0.4,60.3,61,4.74,4.78,2.87,2,7,1
0.33,60.3,55,4.5,4.52,2.72,3,7,1
0.36,61.3,55,4.58,4.64,2.81,5,3,1
0.37,62.5,53,4.6,4.61,2.88,3,4,1
0.38,61.5,56,4.67,4.7,2.88,3,2,1
0.24,60.6,59,4.02,4,2.43,4,6,1
0.24,59.5,62,4.06,4.04,2.41,4,7,1
0.33,60.4,60,4.52,4.48,2.72,4,3,1
0.33,59.5,60,4.54,4.5,2.69,4,2,1
0.33,63.1,56,4.4,4.38,2.77,5,2,1
0.33,61.6,57,4.46,4.41,2.73,3,2,1
0.33,61.3,60,4.47,4.44,2.73,4,3,1
0.33,61.2,55,4.47,4.45,2.73,3,3,1
0.33,60.7,57,4.5,4.46,2.72,3,3,1
0.33,63.8,55,4.44,4.4,2.82,2,3,1
0.33,62.3,58,4.41,4.38,2.74,4,3,1
0.33,61.7,59,4.42,4.39,2.72,4,3,1
0.28,63.2,56,4.17,4.21,2.65,5,6,1
0.29,62,58,4.23,4.19,2.61,4,4,1
0.35,63.4,56,4.5,4.46,2.84,5,4,1
0.35,63.3,55,4.49,4.45,2.83,5,7,1
0.35,60.3,60,4.59,4.57,2.76,4,4,1
0.35,62.2,56,4.55,4.52,2.82,3,7,1
0.35,61.8,57,4.57,4.53,2.81,3,7,1
0.29,62,55,4.25,4.27,2.64,3,6,1
0.29,62.7,55,4.2,4.22,2.64,3,6,1
0.43,63.3,57,4.79,4.82,3.04,2,7,1
0.43,63.1,59,4.8,4.81,3.03,2,7,1
0.43,63.4,57,4.77,4.82,3.04,2,6,1
0.42,61.5,54,4.87,4.89,3,5,3,1
0.39,62,54.4,4.67,4.72,2.91,3,3,1
0.3,61.2,57,4.29,4.34,2.64,3,7,1
0.3,60.6,58,4.31,4.33,2.62,3,7,1
0.3,61.4,58,4.29,4.31,2.64,3,7,1
0.3,61.6,56,4.31,4.36,2.67,3,7,1
0.3,61.8,56,4.32,4.35,2.68,3,6,1
0.3,62.1,58,4.27,4.3,2.66,3,6,1
0.3,61.3,57,4.34,4.37,2.67,3,7,1
0.39,59.1,59,4.76,4.81,2.83,5,6,1
0.31,61.4,57,4.38,4.42,2.69,3,4,1
0.31,61.5,57,4.32,4.36,2.67,3,4,1
0.31,62,55,4.34,4.37,2.7,3,3,1
0.31,61.3,56,4.36,4.39,2.68,3,3,1
0.32,62.1,53,4.42,4.44,2.75,3,7,1
0.38,62,54,4.66,4.72,2.91,3,3,1
0.41,62.8,58,4.72,4.74,2.97,5,4,1
0.33,63,56,4.42,4.47,2.8,5,4,1
0.32,62.6,54,4.37,4.39,2.74,5,4,1
0.32,61.3,57,4.39,4.43,2.7,5,4,1
0.32,61.2,57,4.39,4.42,2.69,5,3,1
0.33,63.1,57,4.38,4.43,2.78,5,6,1
0.39,59.1,56,4.76,4.82,2.83,5,6,1
0.27,61,56,4.17,4.19,2.55,3,4,1
0.32,62.7,56,4.42,4.39,2.76,3,3,1
0.32,58.4,57,4.53,4.51,2.64,4,4,1
0.32,62,57,4.41,4.37,2.72,3,4,1
0.32,62.1,56,4.4,4.36,2.72,3,4,1
0.32,63.1,54,4.41,4.37,2.77,5,6,1
0.32,63.5,56,4.38,4.34,2.77,5,6,1
0.32,63.3,55,4.36,4.33,2.75,5,6,1
0.35,59.9,61,4.59,4.56,2.74,4,6,1
0.4,60.6,55.8,4.76,4.82,2.91,2,4,1
0.42,61.7,54,4.83,4.86,2.99,3,1,1
0.29,61.5,56,4.25,4.28,2.62,3,4,1
0.32,62.1,55,4.36,4.39,2.71,3,4,1
0.3,61.8,55,4.32,4.33,2.68,3,6,1
0.3,62.1,56,4.29,4.32,2.67,3,5,1
0.3,62,53,4.31,4.33,2.68,3,6,1
0.4,61.9,57,4.71,4.73,2.92,3,5,1
0.29,60.6,57,4.28,4.31,2.6,3,4,1
0.29,62,56,4.23,4.27,2.63,3,4,1
0.3,61.4,55,4.38,4.32,2.67,3,4,1
0.3,61.4,55,4.37,4.32,2.67,4,5,1
0.3,63,55,4.29,4.28,2.7,3,5,1
0.4,61.7,61,4.63,4.68,2.87,5,4,1
0.32,60.3,58,4.41,4.45,2.67,4,2,1
0.31,62,57,4.33,4.35,2.69,3,7,1
0.32,61.9,59,4.37,4.39,2.71,5,2,1
0.29,60.9,57,4.29,4.32,2.62,5,6,1
0.41,62,53.6,4.75,4.79,2.96,3,1,1
0.41,61.6,55.1,4.75,4.8,2.95,3,1,1
0.31,62,56,4.32,4.35,2.69,5,5,1
0.31,60.6,55,4.41,4.43,2.67,5,5,1
0.39,61,55,4.75,4.82,2.92,3,4,1
0.33,61.7,55,4.45,4.49,2.76,3,2,1
